Image,whaleID,height,width,image_width,image_height,bboxx,bboxy,filename,x_1,y_1,x_2,y_2,bboxx_new,bboxy_new,width_new,height_new,x1_550,x2_550,y1_550,y2_550
w_9452.jpg,whale_17785,525.658909332,535.04567557,3072,2048,1159.2656304,511.578759975,w_9452.jpg,1527.3220339,651.357926221,1261.87836491,739.158524427,226.419068438,99.9177265576,104.50110851,102.667755729,378.616495553,105.75377633,146.857321451,238.723602334
w_965.jpg,whale_15079,608.298957,653.150493,3072,2048,585.873189,972.717687,w_965.jpg,910.675972084,1419.10269192,1049.52342971,1206.74775673,114.428357227,189.983923242,127.568455664,118.808390039,274.242745839,391.162357035,404.252674982,212.249691892
w_7953.jpg,whale_69619,738.95819321,672.385383011,3072,2048,922.033421258,512.610638533,w_7953.jpg,1202.66400798,910.675972084,1294.54835494,739.158524427,180.084652589,100.119265338,131.325270119,144.327772111,229.5784654,304.738324768,296.730974311,169.072066029
w_2174.jpg,whale_15078,349.428111536,490.051619837,3072,2048,1480.80815559,805.389183906,w_2174.jpg,1799.97982689,965.562250555,1679.02834008,932.793522267,289.220342889,157.302574982,95.7132069994,68.2476780344,359.123197773,223.375625369,252.725052421,201.1470598
w_5435.jpg,whale_92153,490.11515964,660.07444887,3072,2048,1067.1862347,1122.52181724,w_5435.jpg,1613.08075773,1406.85144566,1402.76769691,1296.59022931,208.434811465,219.24254243,128.920790795,95.7256171172,455.015971707,279.774855119,319.656089047,195.922579075
w_3664.jpg,whale_87604,692.357226071,925.362061768,5184,3456,1561.13239917,1371.3998901,w_3664.jpg,1726.27716849,1605.67896311,2363.72482552,1578.11365902,180.686620274,158.726839132,107.102090482,80.1339382027,98.2344602456,477.109093053,186.426059916,164.528523964
w_2324.jpg,whale_43326,361.390500166,492.805227499,3072,2048,1295.37374085,877.66264326,w_2324.jpg,1707.00697906,1033.1884347,1484.44267198,1012.76969093,253.00268376,171.418485012,96.2510209959,70.5840820637,459.824339999,211.42931076,237.70309138,206.627816661
w_6616.jpg,whale_34663,589.169370262,625.784415872,3072,2048,1228.26834817,935.347983298,w_6616.jpg,1611.03888335,1372.13958126,1533.44765703,1090.36091725,239.896161752,182.685152988,122.223518725,115.072142629,336.651697452,268.457007087,408.077510184,145.032156796
w_9155.jpg,whale_08181,518.595885,625.118283,3072,2048,1628.671401,919.456488,w_9155.jpg,1784.59820538,1265.96211366,1939.78065803,1051.56530409,318.099883008,179.581345313,122.093414648,101.288258789,137.780345418,274.315064172,367.972766527,140.592934418
w_8098.jpg,whale_04397,518.296781319,590.746869031,3072,2048,1259.51690944,395.688940577,w_8098.jpg,1314.9670987,526.803589232,1539.57328016,622.771684945,245.999396375,77.2829962064,115.380247858,101.229840101,52.1067582389,261.22068889,139.865761646,241.704041459
w_6192.jpg,whale_67685,613.039203711,685.489291422,3072,2048,1237.22457476,730.073960783,w_6192.jpg,1392.55832502,961.722831505,1805.01694915,888.215353938,241.645424758,142.592570465,133.884627231,119.734219475,124.811692658,455.74646598,207.8946282,141.945970403
w_5986.jpg,whale_34798,957.450156284,1032.54428619,5184,3456,1835.11279954,802.568513356,w_5986.jpg,2057.06081755,864.861415753,2384.39880359,1154.29710867,212.397314762,92.889874231,119.507440531,110.815990311,118.283981894,292.645406125,36.1102647874,202.374409254
w_8466.jpg,whale_12820,446.63720193,608.69140794,3072,2048,1229.24044071,786.55578039,w_8466.jpg,1310.88334995,984.183449651,1572.24327019,929.052841476,240.086023576,153.624175857,118.885040613,87.233828502,73.9879713842,310.146974546,244.047958471,176.158776008
w_8155.jpg,whale_31594,1027.85090307,1135.79871481,5184,3456,2379.54524135,783.79498088,w_8155.jpg,2573.91026919,1013.02492522,3056.30309073,1323.13459621,275.41032886,90.7170116759,131.458184584,118.964224892,94.3834912442,327.977743806,123.085662029,289.024436354
w_2799.jpg,whale_86206,492.805227499,596.059656118,3072,2048,1520.65613057,826.035428951,w_2799.jpg,1984.70189432,1165.91026919,1735.59322034,1051.56530409,297.003150502,161.335044717,116.417901586,96.2510209959,428.792721085,198.933563059,379.360115564,251.744320731
w_8200.jpg,whale_69084,399.20670261,501.97278447,3072,2048,1359.67431384,830.0337381,w_8200.jpg,1802.97507478,1071.98404786,1570.20139581,976.015952144,265.561389422,162.115964473,98.0415594668,77.9700591035,486.453247434,231.408497212,333.389257878,201.170905083
w_644.jpg,whale_90271,490.11515964,486.16261803,3072,2048,1482.20310375,644.26428243,w_644.jpg,1572.24327019,996.434695912,1704.96510469,782.037886341,289.492793701,125.832867662,94.953636334,95.7256171172,102.092996795,252.242363011,395.49701522,154.904079162
w_2188.jpg,whale_21160,485.981514454,495.967435984,3072,2048,1218.28242664,925.362061768,w_2188.jpg,1525.28015952,1286.38085743,1401.26315789,1069.60323887,237.945786453,180.734777689,96.8686398406,94.9182645418,340.756419624,203.228537857,408.985662366,163.651865376
w_1124.jpg,whale_83892,403.630948237,577.286123642,3072,2048,943.370006927,647.686870427,w_1124.jpg,1063.81655035,822.875373878,1378.26520439,747.326021934,184.251954478,126.50134188,112.751196024,78.8341695775,115.106010644,414.691870479,239.653218009,136.707336999
w_3913.jpg,whale_92686,555.037758,770.885775,3072,2048,712.018134,1112.878737,w_3913.jpg,865.754735793,1425.22831505,1169.99401795,1235.33399801,139.066041797,217.35912832,150.56362793,108.405812109,109.698618691,326.762690455,310.385322069,122.214566357
w_8394.jpg,whale_78565,451.318581,395.254161,3072,2048,1379.184732,678.379482,w_8394.jpg,1470.14955135,1000.51844467,1611.03888335,843.294117647,269.372017969,132.495992578,77.1980783203,88.1481603516,126.835485086,322.884357548,393.037539415,201.435900344
w_1003.jpg,whale_48490,636.331167,689.592366,3072,2048,1903.387059,639.134388,w_1003.jpg,2431.87238285,784.079760718,2209.30807577,939.26221336,371.755284961,124.830935156,134.686008984,124.283431055,421.814139641,244.302938924,125.396762775,259.525583395
w_3690.jpg,whale_80947,1162.04723334,1142.28452529,5184,3456,2059.27417881,920.94219513,w_3690.jpg,2429.19242273,1037.1445663,2629.04087737,1460.96111665,238.341918844,106.590531844,132.208857094,134.496207563,178.244411085,274.469692631,55.4448301381,256.03831378
w_6275.jpg,whale_61924,483.1083,471.1797,3072,2048,1216.7172,894.645,w_6275.jpg,1537.53140578,1233.29212363,1423.18644068,967.848454636,237.640078125,174.735351562,92.0272851563,94.3570898438,375.318107251,241.845186399,386.270879628,84.0735918836
w_6657.jpg,whale_68116,564.6204,558.6561,3072,2048,1501.0155,1220.6934,w_6657.jpg,1786.64007976,1619.20638086,1735.59322034,1347.63708873,293.167089844,238.416679688,109.112519531,110.277421875,281.21422798,230.958314403,388.869246441,124.332026972
w_468.jpg,whale_61924,417.711097594,337.923584571,3072,2048,1417.40170195,948.063390046,w_468.jpg,1529.36390828,1141.40777667,1611.03888335,994.392821535,276.836269912,185.168630868,66.0007001115,81.5841987488,182.882025333,315.815144948,254.659925918,61.0854056577
w_1.jpg,whale_72820,479.350791,653.150493,3072,2048,1236.220461,773.688996,w_1.jpg,1361.87854251,864.388663968,1573.31174089,903.773279352,241.449308789,151.111132031,127.568455664,93.6232013672,105.998845783,284.040905546,104.857999874,150.04732441
w_1653.jpg,whale_53580,483.418461261,525.658909332,3072,2048,1131.10533169,1135.79871481,w_1653.jpg,1329.26021934,1433.39581256,1368.0558325,1255.75274177,220.919010096,221.835686486,102.667755729,94.417668215,207.440830358,248.032907957,339.494061687,137.384095345
w_6013.jpg,whale_84178,423.0,469.53,3072,2048,1363.47,947.52,w_6013.jpg,1468.10767697,1033.1884347,1711.09072782,1114.86340977,266.302734375,185.0625,91.705078125,82.6171875,123.121466857,407.747961368,112.065340626,218.262116722
w_5479.jpg,whale_49135,592.8812415,699.59986497,3072,2048,1332.00652257,822.12865488,w_5479.jpg,1829.51944167,1123.03090728,1553.8664008,994.392821535,260.157523939,160.572002906,136.640598627,115.79711748,391.131712025,174.423304735,279.258285496,159.924189209
w_5276.jpg,whale_88547,497.261823579,547.490290607,3072,2048,1153.58045941,758.449852125,w_5276.jpg,1594.70388833,878.005982054,1319.05084746,978.05782652,225.308683479,148.134736743,106.931697384,97.1214499178,443.728670169,166.812028761,132.733475606,243.396534475
w_2958.jpg,whale_37269,562.540246183,682.371304541,3072,2048,1018.56399605,888.747016159,w_2958.jpg,1057.69092722,1216.95712861,1339.46959123,1118.94715852,198.938280479,173.583401594,133.275645418,109.871141833,31.9913950451,259.108602604,321.623958398,225.798843812
w_2244.jpg,whale_04397,472.666952414,555.882965163,3072,2048,1025.22127707,682.371304541,w_2244.jpg,1374.18145563,745.284147557,1221.04087737,971.93220339,200.238530678,133.275645418,108.570891633,92.3177641434,345.48603327,193.966157106,73.6380679432,337.368015788
w_5081.jpg,whale_75682,575.854808223,599.155291792,3072,2048,892.075656668,882.089735139,w_5081.jpg,1165.91026919,965.806580259,1210.83150548,1151.61714855,174.233526693,172.283151394,117.022517928,112.471642231,251.438400225,292.674253931,80.043820915,257.511840806
w_376.jpg,whale_79823,782.60323878,652.16936565,3072,2048,1201.57264944,1051.37606826,w_376.jpg,1482.40079761,1441.56331007,1488.52642074,1149.57527418,234.682158094,205.346888332,127.376829229,152.852195074,237.31632738,242.482305573,274.481128999,69.2769951777
w_6615.jpg,whale_69459,549.125824928,530.352292451,3072,2048,1013.77075371,558.512591166,w_6615.jpg,1392.55832502,643.190428714,1241.45962114,839.210368893,198.002100334,109.084490462,103.584432119,107.251137681,393.619640628,236.923255382,85.3260467195,281.658038777
w_705.jpg,whale_78628,504.57978,535.415211,3072,2048,1516.542561,801.721206,w_705.jpg,1668.2113659,1157.74277168,1751.92821535,943.345962114,296.199718945,156.586173047,104.573283398,98.5507382813,156.357625867,242.354934594,388.855305347,155.159366796
w_1798.jpg,whale_37658,396.108220685,602.483932302,3072,2048,1314.81300143,955.319826358,w_1798.jpg,1372.13958126,1241.45962114,1521.19641077,1137.32402792,256.799414342,186.585903586,117.672643028,77.3648868525,53.0748920902,189.146995984,397.751885468,253.158632211
w_6740.jpg,whale_53079,295.373434515,401.262024247,3072,2048,1187.06682173,1387.69783385,w_6740.jpg,1500.777667,1590.62013958,1323.13459621,1535.48953141,231.848988619,271.034733174,78.3714891107,57.6901239287,430.087340495,186.596347003,379.150809391,276.494879811
w_554.jpg,whale_38543,462.531465,605.495736,3072,2048,1410.020163,773.688996,w_554.jpg,1578.36889332,939.26221336,1898.94317049,820.833499501,275.394563086,151.111132031,118.260885938,90.3381767578,152.937313709,444.129872071,197.70377643,56.8792108566
w_3198.jpg,whale_67614,592.8812415,494.06770125,3072,2048,1332.00652257,667.97953209,w_3198.jpg,1578.36889332,759.577268195,1553.8664008,953.555333998,260.157523939,130.464752361,96.4975979004,115.79711748,274.259764367,246.983399504,85.8814446185,265.829685048
w_1297.jpg,whale_48415,658.756935,796.114764,3072,2048,1112.878737,723.231018,w_1297.jpg,1441.56331007,816.749750748,1437.47956132,1022.97906281,217.35912832,141.256058203,155.491164844,128.663463867,227.680516346,224.859237413,78.2722126658,250.454265875
w_6414.jpg,whale_84178,485.981514454,622.455775362,3072,2048,539.239762613,1108.43728982,w_6414.jpg,1055.64905284,1210.83150548,673.818544367,1321.09272183,105.320266135,216.491658168,121.573393625,94.9182645418,456.509506875,119.125249274,116.377529457,241.163487747
w_5657.jpg,whale_47734,376.136377625,396.108220685,3072,2048,1531.17463458,532.582481593,w_5657.jpg,1807.05882353,659.525423729,1588.5782652,790.205383848,299.057545816,104.020015936,77.3648868525,73.4641362549,383.3102799,79.9479642337,186.472213865,377.557103126
w_4542.jpg,whale_81136,466.009671394,462.681030884,3072,2048,868.775173099,579.183448732,w_4542.jpg,990.309072782,673.818544367,1227.1665005,841.25224327,169.682650996,113.12176733,90.3673888445,91.0175139441,145.391718138,426.949803621,111.9079766,309.518756053
w_556.jpg,whale_51538,1217.38281588,1079.04385953,5184,3456,1826.07422382,292.48807914,w_556.jpg,2198.333001,368.685942173,2077.73479561,906.209371884,211.351183313,33.8527869375,124.889335594,140.900788875,189.782045226,128.311871999,34.6458547344,277.492954664
w_507.jpg,whale_45465,1074.78473426,1163.95901352,5184,3456,1581.67011112,2088.55548797,w_507.jpg,1870.99501496,2952.9332004,2315.48554337,2491.21435693,183.063670269,241.730959256,134.717478417,124.39638128,137.029961,347.06294995,442.612594928,206.337035913
w_5551.jpg,whale_78280,806.31848844,743.07782268,5184,3456,2146.23009423,1154.14215012,w_5551.jpg,2536.00797607,1268.00398804,2301.70289133,1619.46161515,248.406260906,133.581267375,86.004377625,93.323899125,288.670150409,115.245789361,77.7635566106,317.497232177
w_439.jpg,whale_34663,672.385383011,858.789251569,5184,3456,1491.23094846,865.446532589,w_439.jpg,1695.2662014,1037.1445663,2191.44167498,1061.26420738,172.59617459,100.167422753,99.3969041168,77.8223822929,130.819535252,448.588429041,140.811376715,160.540839802
w_1913.jpg,whale_78372,849.79644615,695.64732336,5184,3456,2351.76225795,2086.94197008,w_1913.jpg,2759.97607178,2735.85643071,2670.3888335,2349.94217348,272.194705781,241.5442095,80.5147365,98.3560701562,323.348961357,252.518557215,420.596059809,170.827021073
w_3398.jpg,whale_80247,638.300104189,732.16776657,3072,2048,1182.732546,689.927318499,w_3398.jpg,1323.13459621,739.158524427,1508.94516451,894.340977069,231.002450391,134.751429394,143.001516908,124.667989099,106.019455458,245.599231065,43.2197774273,176.934856577
w_4906.jpg,whale_33723,415.01686905,569.16599184,3072,2048,1225.2878991,964.42015284,w_4906.jpg,1651.87637089,1149.57527418,1412.97706879,1106.69591226,239.314042793,188.363311102,111.165232781,81.0579822363,412.501813804,181.647163247,245.933137688,189.107377545
w_4247.jpg,whale_51195,295.683136499,328.536818333,3072,2048,1440.86861755,910.516325094,w_4247.jpg,1627.37387836,1129.15653041,1551.82452642,976.015952144,281.419651865,177.835219745,64.1673473307,57.7506125975,313.680620702,187.20425261,407.652912346,122.796227438
w_4074.jpg,whale_67036,588.92869989,743.07782268,3072,2048,1106.7116508,1090.90148436,w_4074.jpg,1768.26321037,1515.07078764,1592.66201396,1302.71585244,216.154619297,213.066696164,145.132387242,115.025136697,490.183873864,360.210060788,396.973238434,198.655149365
w_3851.jpg,whale_61461,684.070217796,487.903022987,3072,2048,1257.48201801,598.561440571,w_3851.jpg,1500.777667,708.530408774,1400.72582253,971.93220339,245.601956643,116.906531362,95.2935591771,133.607464413,274.804029762,162.018267293,88.8676677397,300.645615778
w_5299.jpg,whale_67407,482.21007642,592.8812415,3072,2048,964.42015284,1122.52181724,w_5299.jpg,1071.98404786,1419.10269192,1253.7108674,1276.17148554,188.363311102,219.24254243,115.79711748,94.1816555508,100.173900211,268.756988612,338.869900374,175.845178675
w_3631.jpg,whale_90820,420.48315,414.876708,3072,2048,1331.529975,709.214913,w_3631.jpg,1594.70388833,790.205383848,1527.3220339,969.890329013,260.064448242,138.518537695,81.0306070312,82.1256152344,349.590940597,260.26314942,106.218194751,341.249538673
w_5592.jpg,whale_82554,361.615509,308.35431,3072,2048,1196.975367,683.985924,w_5592.jpg,1286.38085743,757.535393819,1423.18644068,914.759720837,233.784251367,133.591000781,60.2254511719,70.6280291016,161.208940412,405.223920412,113.364791001,352.495518826
w_1414.jpg,whale_35430,431.791246952,506.885376856,3072,2048,1370.46787076,1253.13329278,w_1414.jpg,1819.31006979,1510.98703888,1529.36390828,1386.43270189,267.669506008,244.752596246,99.0010501672,84.3342279203,487.527456241,172.91907314,328.61451543,169.961727009
w_5964.jpg,whale_48415,816.648662713,572.592740523,3072,2048,1159.2656304,572.592740523,w_5964.jpg,1557.95014955,1241.45962114,1447.6889332,947.429710867,226.419068438,111.834519633,111.834519633,159.501691936,383.2088092,277.298159797,450.870500913,252.845991679
w_4489.jpg,whale_29172,856.913876426,652.596332936,5184,3456,1607.09470774,2027.92785702,w_4489.jpg,1757.28813559,2639.3778664,1884.777667,2298.25722832,186.006331914,234.71387234,75.5319829787,99.1798468086,126.660954717,234.10753193,393.047464612,174.103232169
w_5967.jpg,whale_40169,519.027492624,709.895667332,3072,2048,1009.59218727,987.826518221,w_5967.jpg,1210.83150548,1294.54835494,1445.64705882,1108.73778664,197.185974076,192.93486684,138.651497526,101.372557153,156.371327679,338.297433556,325.901031488,129.002381576
w_3448.jpg,whale_81136,783.79498088,868.275877022,5184,3456,1980.60767623,1224.97299407,w_3448.jpg,2305.14855434,1330.02592223,2356.8334995,1705.60319043,229.236999564,141.779281721,100.494893174,90.7170116759,205.961848785,238.701120473,74.3998860021,337.947755724
w_2769.jpg,whale_49277,515.792664,521.399106,3072,2048,1670.719716,299.944647,w_2769.jpg,1994.9112662,381.830508475,1802.97507478,579.892323031,326.312444531,58.5829388672,101.835762891,100.740754687,342.733990821,140.269306731,88.3238224211,299.521083664
w_4419.jpg,whale_07808,557.30836701,731.22019785,3072,2048,695.64732336,1154.14215012,w_4419.jpg,924.969092722,1284.33898305,1200.6221336,1361.93020937,135.868617844,225.418388695,142.816444893,108.849290432,172.975256112,380.312489039,128.629758534,205.203477865
w_4284.jpg,whale_65586,779.101597761,769.714831522,5184,3456,2229.35698154,1821.03265019,w_4284.jpg,2460.20338983,2301.70289133,2584.24725823,1970.91924227,258.027428419,210.767667846,89.0873647595,90.1737960372,165.206462444,253.84205166,339.348027255,105.834185792
w_7450.jpg,whale_98645,951.991185848,1121.75185186,5184,3456,1980.54110342,1188.32466205,w_7450.jpg,2825.44366899,1802.08175474,2380.95314058,1512.64606181,229.229294377,137.537576626,129.832390262,110.184165029,414.524849835,196.58913596,354.777407741,187.55986048
w_8434.jpg,whale_38906,252.976678757,359.493175075,4992,3328,1611.06200682,462.681030884,w_8434.jpg,1894.60418744,547.477567298,1758.56430708,580.658025922,193.637260435,55.6107008274,43.2083143119,30.4058508121,433.895033082,225.763309351,185.837928796,257.976010191
w_4883.jpg,whale_86527,586.4895,506.9655,3072,2048,1536.8013,1093.455,w_4883.jpg,1841.77068794,1533.44765703,1786.64007976,1221.04087737,300.156503906,213.565429688,99.0166992188,114.548730469,331.726475208,271.916025584,413.044413185,120.074583694
w_5488.jpg,whale_43971,1382.12475018,1136.9090687,5184,3456,2864.56500643,1432.28250322,w_5488.jpg,3483.56530409,2591.13858425,3294.05383848,2112.19142572,331.546875744,165.773437873,131.586697766,159.968142382,299.72574468,208.046199715,461.265324461,270.674035826
w_6413.jpg,whale_06334,829.753416,1090.452969,5184,3456,1760.422788,913.850046,w_6413.jpg,2642.82352941,1030.25324028,2122.52841476,1112.94915254,203.7526375,105.76968125,126.209834375,96.036275,445.27637136,182.851194674,77.7210203784,132.535801331
w_6056.jpg,whale_35004,624.50157438,723.31511463,3072,2048,1181.80994139,474.3049932,w_6056.jpg,1388.47457627,577.850448654,1513.02891326,696.279162512,230.822254178,92.6376939844,141.272483326,121.972963746,157.761139841,252.470740068,91.4613334905,195.761779309
w_4491.jpg,whale_39674,492.638795474,535.911122103,3072,2048,1045.19312013,369.479096605,w_4491.jpg,1133.24027916,459.421734796,1394.6001994,575.808574277,204.139281275,72.1638860557,104.670141036,96.218514741,90.560078969,358.791041536,100.950137494,230.888669137
w_9349.jpg,whale_66421,1051.31781866,1295.37374085,5184,3456,1239.05314343,1511.26936433,w_9349.jpg,1529.87437687,1998.48454636,1984.70189432,1715.94017946,143.408928638,174.915435686,149.927516302,121.680303086,123.501737169,316.615991927,255.028970059,107.215055906
w_5359.jpg,whale_40169,632.4066576,648.21682404,5184,3456,2403.14529888,1051.37606826,w_5359.jpg,2639.3778664,1092.27517448,2753.08474576,1305.90628116,278.141817,121.687044938,75.025095375,73.195215,200.562252781,297.04043929,35.8967536018,221.69035217
w_1079.jpg,whale_98151,933.983240689,915.209708213,5184,3456,2135.48931916,1210.89284471,w_1079.jpg,2243.12662014,1281.78664008,2598.02991027,1602.2333001,247.163115644,140.149634804,105.927049562,108.099912117,64.9792507043,278.260215515,42.2734052646,230.976644609
w_4824.jpg,whale_77693,746.247915927,901.129558856,5184,3456,1642.68409166,1041.93105243,w_4824.jpg,1795.19042871,1426.50448654,2353.38783649,1264.55832502,190.125473572,120.593871809,104.297402645,86.3712865656,93.4990257089,434.192071744,284.124703161,164.767064854
w_6476.jpg,whale_90377,209.285279284,313.090777809,3072,2048,1975.65303644,798.632625748,w_6476.jpg,2237.89431705,922.927218345,2115.38185444,859.629112662,385.86973368,155.982934716,61.1505425408,40.8760311102,461.820930624,246.605858155,328.307706709,161.960803359
w_7443.jpg,whale_73592,422.737344765,439.380547314,3072,2048,1151.70961645,902.061578198,w_7443.jpg,1406.85144566,1116.90528415,1321.09272183,986.225324028,224.943284463,176.183901992,85.8165131473,82.5658876494,320.265191468,212.915654956,279.601288474,109.580875191
w_1246.jpg,whale_10021,602.483932302,645.756258932,3072,2048,1587.76152325,1218.28242664,w_1246.jpg,1813.18444666,1537.53140578,1788.68195414,1274.12961117,310.10967251,237.945786453,126.124269323,117.672643028,192.644583684,171.775454349,291.696199279,51.240015689
w_1696.jpg,whale_36437,673.061458178,760.12413436,3072,2048,930.900922255,505.63323475,w_1696.jpg,1131.19840479,598.269192423,1280.2552343,745.284147557,181.816586378,98.7564911621,148.461744992,131.45731605,145.580330412,253.432788353,76.216005551,196.350986304
w_7773.jpg,whale_25878,411.5367,475.1559,3072,2048,1035.8001,1145.1456,w_7773.jpg,1184.28713858,1459.94017946,1327.21834497,1294.54835494,202.304707031,223.66125,92.8038867187,80.3782617187,172.802076579,338.247067401,420.903162957,199.864544807
w_6805.jpg,whale_48386,311.416495575,286.302262061,4992,3328,2561.65181844,1870.17325568,w_6805.jpg,2710.84346959,2106.95912263,2671.02691924,1984.19142572,307.890843563,224.780439385,34.4113295746,37.4298672566,287.856294537,211.36684407,418.499081771,201.676163718
w_8554.jpg,whale_76782,432.015044909,432.015044909,3072,2048,1208.69783057,932.491490378,w_8554.jpg,1325.17647059,1249.62711864,1439.52143569,1051.56530409,236.073795033,182.127244214,84.3779384588,84.3779384588,149.177811245,294.750822061,404.372295157,152.219044277
w_9409.jpg,whale_12661,376.136377625,529.253841083,3072,2048,1241.58291021,1145.05233543,w_9409.jpg,1690.67198405,1292.50648056,1388.47457627,1247.58524427,242.49666215,223.643034264,103.369890837,73.4641362549,467.298623136,153.255414798,215.689226392,150.00379571
w_1993.jpg,whale_63541,493.366896,535.415211,3072,2048,1177.35282,975.520908,w_1993.jpg,1331.30209372,1265.96211366,1545.69890329,1127.11465603,229.951722656,190.531427344,104.573283398,96.360721875,158.50530542,378.742315577,324.361370433,169.575748788
w_6142.jpg,whale_47734,626.2515,502.9893,3072,2048,1580.5395,934.407,w_6142.jpg,1913.23629113,1004.60219342,1786.64007976,1257.79461615,308.699121094,182.501367187,98.2400976563,122.314746094,364.381429429,225.953203911,62.005769856,284.369840044
w_2026.jpg,whale_05784,478.725078142,553.819208047,3072,2048,924.596474451,1154.57224728,w_2026.jpg,1076.06779661,1515.07078764,1200.6221336,1294.54835494,180.585248916,225.502392047,108.167814072,93.5009918246,151.019117648,274.714512009,414.828765547,161.473878739
w_8374.jpg,whale_66935,403.630948237,535.04567557,3072,2048,1173.34577976,938.676623808,w_8374.jpg,1296.59022931,1006.6440678,1502.81954138,1098.52841476,229.169097609,183.335278088,104.50110851,78.8341695775,127.044529513,339.037872918,93.5365275009,218.74097738
w_5054.jpg,whale_24679,702.763000134,791.946121979,3072,2048,1758.69116277,963.17771592,w_5054.jpg,1915.2781655,1071.98404786,2197.05682951,1257.79461615,343.494367729,188.120647641,154.676976949,137.258398464,109.228378831,304.921319176,85.293657053,230.713681357
w_2055.jpg,whale_36231,529.253841083,712.329069131,3072,2048,1697.60666008,489.310154964,w_2055.jpg,1741.71884347,698.321036889,2025.53938185,690.153539382,331.563800797,95.5683896414,139.126771315,103.369890837,34.5280923864,253.670203629,217.526187535,209.038533256
w_6495.jpg,whale_52505,472.666952414,479.324233434,3072,2048,1224.93970766,995.263512477,w_6495.jpg,1519.15453639,1361.93020937,1423.18644068,1198.58025922,239.246036652,194.387404781,93.6180143426,92.3177641434,338.674708457,228.556235492,426.963666748,236.888028662
w_4827.jpg,whale_33961,718.986350151,685.699945051,3072,2048,1178.33874052,389.450939665,w_4827.jpg,1592.66201396,600.3110668,1347.63708873,792.247258225,230.144285258,76.0646366533,133.925770518,140.427021514,332.600446192,136.065927196,161.645748512,308.470379135
w_9167.jpg,whale_73666,627.921504,527.005548,3072,2048,1154.927052,1202.581809,w_9167.jpg,1392.55832502,1323.13459621,1421.1445663,1498.73579262,225.571689844,234.87925957,102.930771094,122.64091875,248.967167915,278.80069199,106.10247856,259.912560569
w_4091.jpg,whale_23367,479.285195629,774.658630144,3072,2048,696.635458763,964.143474927,w_4091.jpg,1374.18145563,1116.90528415,1018.89531406,1169.99401795,136.06161304,188.309272447,151.3005137,93.6103897713,481.502156023,229.252493708,175.465270051,236.38683378
w_2984.jpg,whale_86158,339.91857846,418.96941066,3072,2048,1403.15227155,1019.75573538,w_2984.jpg,1684.54636092,1192.45463609,1521.19641077,1127.11465603,274.053178037,199.171042066,81.8299630195,66.3903473555,369.59857824,155.161747539,280.655591941,174.933247503
w_4177.jpg,whale_94546,512.318616511,448.278789447,3072,2048,1573.55003643,960.597405957,w_4177.jpg,1831.56131605,1306.7996012,1655.96011964,1127.11465603,307.33399149,187.616680851,87.5544510639,100.062229787,317.232773835,101.785020563,372.30694828,179.406052902
w_7914.jpg,whale_84963,455.258162547,417.711097594,3072,2048,1328.22742269,868.275877022,w_7914.jpg,1562.03389831,1194.49651047,1535.48953141,1004.60219342,259.419418494,169.585132231,81.5841987488,88.9176098725,308.152320616,273.201365568,394.442308851,165.029894161
w_5064.jpg,whale_64526,319.549488956,282.934443346,4992,3328,302.906286406,2060.42847566,w_5064.jpg,408.119641077,2286.1335992,444.618145563,2183.27417747,36.4070055776,247.647653325,34.0065436714,38.4073904995,206.287371386,277.237296145,389.215078911,212.176204162
w_7548.jpg,whale_86041,477.144,664.0254,3072,2048,1151.1099,757.4661,w_7548.jpg,1247.58524427,994.392821535,1490.56829511,892.299102692,224.826152344,147.942597656,129.692460937,93.1921875,79.9997776418,281.258160171,273.640770594,155.958172964
w_2312.jpg,whale_30331,299.577645896,319.549488956,3072,2048,1431.31541928,968.634388397,w_2312.jpg,1688.63010967,1186.32901296,1547.74077767,1035.23030907,279.553792828,189.186403984,62.4120095617,58.5112589641,443.426027003,200.931091858,400.834170283,123.429336251
w_7612.jpg,whale_86041,498.973338,395.254161,3072,2048,1726.784136,1076.436864,w_7612.jpg,1898.94317049,1147.5333998,1888.7337986,1306.7996012,337.262526562,210.241575,77.1980783203,97.4557300781,240.652099725,226.445659683,78.8486415881,254.40193091
w_6866.jpg,whale_78565,581.02361667,577.07107506,3072,2048,1296.43364808,533.59311735,w_6866.jpg,1686.58823529,592.143569292,1613.08075773,847.377866401,253.209696891,104.217405732,112.709194348,113.481175131,372.265287057,302.206130732,55.9856125936,297.591735619
w_8020.jpg,whale_36437,470.35245159,438.73211871,3072,2048,798.41340522,312.25078719,w_8020.jpg,871.880358923,422.667996012,1106.69591226,512.510468594,155.940118207,60.986481873,85.6898669355,91.8657132012,92.6173299715,386.985006346,129.408059001,234.464086142
w_6957.jpg,whale_17785,571.857084,683.985924,3072,2048,1202.581809,754.066449,w_6957.jpg,1741.71884347,1135.28215354,1419.10269192,967.848454636,234.87925957,147.27860332,133.591000781,111.690836719,433.993381286,174.574470565,366.709078744,205.674902595
w_6544.jpg,whale_36437,590.4657,453.2868,3072,2048,1212.741,566.6085,w_6544.jpg,1523.23828514,1029.10468594,1419.10269192,792.247258225,236.863476563,110.665722656,88.532578125,115.325332031,377.644036462,251.290089533,431.367270388,210.74211766
