,annotations,class,filename,jpg,height,width,x,y
2756,"[{'class': 'Head', 'height': 511.57875997529015, 'type': 'rect', 'width': 567.8993574037625, 'x': 1168.6523966408006, 'y': 952.75677316499}]",image,../imgs/whale_33140/w_3856.jpg,w_3856.jpg,511.57875997529015,567.8993574037625,1168.6523966408006,952.75677316499
2757,"[{'class': 'Head', 'height': 718.0876172130221, 'type': 'rect', 'width': 797.8751302366912, 'x': 994.9972212363442, 'y': 976.2236887601867}]",image,../imgs/whale_69459/w_9196.jpg,w_9196.jpg,718.0876172130221,797.8751302366912,994.9972212363442,976.2236887601867
2758,"[{'class': 'Head', 'height': 605.4464223560773, 'type': 'rect', 'width': 713.3942340939827, 'x': 1154.5722472836824, 'y': 802.5685133557305}]",image,../imgs/whale_08700/w_8952.jpg,w_8952.jpg,605.4464223560773,713.3942340939827,1154.5722472836824,802.5685133557305
2759,"[{'class': 'Head', 'height': 276.90960402332223, 'type': 'rect', 'width': 361.3905001660305, 'x': 1318.8406564500601, 'y': 657.0736366655103}]",image,../imgs/whale_23847/w_2808.jpg,w_2808.jpg,276.90960402332223,361.3905001660305,1318.8406564500601,657.0736366655103
2760,"[{'class': 'Head', 'height': 872.9692601413208, 'type': 'rect', 'width': 1187.4259291169578, 'x': 2473.4129037337425, 'y': 1684.92453973513}]",image,../imgs/whale_23821/w_5046.jpg,w_5046.jpg,872.9692601413208,1187.4259291169578,2473.4129037337425,1684.92453973513
2761,"[{'class': 'Head', 'height': 774.4082146414946, 'type': 'rect', 'width': 755.6346821653369, 'x': 2609.521014185884, 'y': 1337.6141889262174}]",image,../imgs/whale_11242/w_1070.jpg,w_1070.jpg,774.4082146414946,755.6346821653369,2609.521014185884,1337.6141889262174
2762,"[{'class': 'Head', 'height': 572.5927405228018, 'type': 'rect', 'width': 765.0214484034157, 'x': 1337.6141889262174, 'y': 713.3942340939826}]",image,../imgs/whale_08181/w_4229.jpg,w_4229.jpg,572.5927405228018,765.0214484034157,1337.6141889262174,713.3942340939826
2763,"[{'class': 'Head', 'height': 610.1398054751166, 'type': 'rect', 'width': 624.2199548322349, 'x': 1098.2516498552102, 'y': 765.0214484034157}]",image,../imgs/whale_50021/w_4215.jpg,w_4215.jpg,610.1398054751166,624.2199548322349,1098.2516498552102,765.0214484034157
2764,"[{'class': 'Head', 'height': 511.57875997529015, 'type': 'rect', 'width': 628.9133379512743, 'x': 1234.3597603073515, 'y': 549.1258249276051}]",image,../imgs/whale_35004/w_5309.jpg,w_5309.jpg,511.57875997529015,628.9133379512743,1234.3597603073515,549.1258249276051
2765,"[{'class': 'Head', 'height': 478.7250781420148, 'type': 'rect', 'width': 474.0316950229751, 'x': 1065.3979680219347, 'y': 586.6728898799199}]",image,../imgs/whale_51195/w_8691.jpg,w_8691.jpg,478.7250781420148,474.0316950229751,1065.3979680219347,586.6728898799199
2766,"[{'class': 'Head', 'height': 910.5163250936357, 'type': 'rect', 'width': 994.9972212363446, 'x': 2816.0298714236155, 'y': 1262.5200590215877}]",image,../imgs/whale_45062/w_4056.jpg,w_4056.jpg,910.5163250936357,994.9972212363446,2816.0298714236155,1262.5200590215877
2767,"[{'class': 'Head', 'height': 403.63094823738504, 'type': 'rect', 'width': 450.5647794277784, 'x': 1220.2796109502335, 'y': 905.8229419745963}]",image,../imgs/whale_37154/w_2130.jpg,w_2130.jpg,403.63094823738504,450.5647794277784,1220.2796109502335,905.8229419745963
2768,"[{'class': 'Head', 'height': 488.1118443800933, 'type': 'rect', 'width': 577.2861236418412, 'x': 1117.0251823313677, 'y': 1309.4538902119814}]",image,../imgs/whale_83892/w_9053.jpg,w_9053.jpg,488.1118443800933,577.2861236418412,1117.0251823313677,1309.4538902119814
2769,"[{'class': 'Head', 'height': 1018.4641368315408, 'type': 'rect', 'width': 1210.892844712155, 'x': 1426.7884681879652, 'y': 1309.4538902119814}]",image,../imgs/whale_32198/w_3005.jpg,w_3005.jpg,1018.4641368315408,1210.892844712155,1426.7884681879652,1309.4538902119814
2770,"[{'class': 'Head', 'height': 469.33831190393596, 'type': 'rect', 'width': 563.2059742847232, 'x': 1464.3355331402802, 'y': 905.8229419745963}]",image,../imgs/whale_82089/w_5918.jpg,w_5918.jpg,469.33831190393596,563.2059742847232,1464.3355331402802,905.8229419745963
2771,"[{'class': 'Head', 'height': 596.0596561179987, 'type': 'rect', 'width': 596.0596561179987, 'x': 1140.4920979265644, 'y': 1065.3979680219347}]",image,../imgs/whale_95370/w_7833.jpg,w_7833.jpg,596.0596561179987,596.0596561179987,1140.4920979265644,1065.3979680219347
2772,"[{'class': 'Head', 'height': 844.8089614270846, 'type': 'rect', 'width': 962.1435394030686, 'x': 2801.9497220664975, 'y': 1727.1649878064843}]",image,../imgs/whale_79439/w_3010.jpg,w_3010.jpg,844.8089614270846,962.1435394030686,2801.9497220664975,1727.1649878064843
2773,"[{'class': 'Head', 'height': 816.6486627128488, 'type': 'rect', 'width': 924.5964744507539, 'x': 2046.3150399011608, 'y': 1539.4296630449098}]",image,../imgs/whale_44747/w_3431.jpg,w_3431.jpg,816.6486627128488,924.5964744507539,2046.3150399011608,1539.4296630449098
2774,"[{'class': 'Head', 'height': 361.39050016603073, 'type': 'rect', 'width': 492.8052274991328, 'x': 1295.3737408548632, 'y': 877.6626432603603}]",image,../imgs/whale_43326/w_2324.jpg,w_2324.jpg,361.39050016603073,492.8052274991328,1295.3737408548632,877.6626432603603
2775,"[{'class': 'Head', 'height': 488.1118443800933, 'type': 'rect', 'width': 408.3243313564244, 'x': 1051.3178186648165, 'y': 868.2758770222815}]",image,../imgs/whale_11099/w_5512.jpg,w_5512.jpg,488.1118443800933,408.3243313564244,1051.3178186648165,868.2758770222815
2776,"[{'class': 'Head', 'height': 502.19199373721153, 'type': 'rect', 'width': 544.4324418085657, 'x': 1154.5722472836824, 'y': 858.8891107842028}]",image,../imgs/whale_88746/w_7646.jpg,w_7646.jpg,502.19199373721153,544.4324418085657,1154.5722472836824,858.8891107842028
2777,"[{'class': 'Head', 'height': 305.0699027375583, 'type': 'rect', 'width': 342.61696768987326, 'x': 1511.2693643306739, 'y': 957.4501562840294}]",image,../imgs/whale_98746/w_8484.jpg,w_8484.jpg,305.0699027375583,342.61696768987326,1511.2693643306739,957.4501562840294
2778,"[{'class': 'Head', 'height': 516.2721430943295, 'type': 'rect', 'width': 572.5927405228019, 'x': 1764.7120527587992, 'y': 417.711097594503}]",image,../imgs/whale_87155/w_8970.jpg,w_8970.jpg,516.2721430943295,572.5927405228019,1764.7120527587992,417.711097594503
2779,"[{'class': 'Head', 'height': 427.0978638325817, 'type': 'rect', 'width': 539.7390586895262, 'x': 1140.4920979265644, 'y': 431.7912469516211}]",image,../imgs/whale_04373/w_1203.jpg,w_1203.jpg,427.0978638325817,539.7390586895262,1140.4920979265644,431.7912469516211
2780,"[{'class': 'Head', 'height': 896.4361757365175, 'type': 'rect', 'width': 1243.7465265454302, 'x': 558.5125911656838, 'y': 1220.2796109502335}]",image,../imgs/whale_38681/w_5429.jpg,w_5429.jpg,896.4361757365175,1243.7465265454302,558.5125911656838,1220.2796109502335
2781,"[{'class': 'Head', 'height': 309.7632858565977, 'type': 'rect', 'width': 403.6309482373847, 'x': 1398.6281694737293, 'y': 535.045675570487}]",image,../imgs/whale_05661/w_966.jpg,w_966.jpg,309.7632858565977,403.6309482373847,1398.6281694737293,535.045675570487
2782,"[{'class': 'Head', 'height': 398.93756511834545, 'type': 'rect', 'width': 441.17801318969987, 'x': 1060.7045849028952, 'y': 1070.091351140974}]",image,../imgs/whale_51603/w_8525.jpg,w_8525.jpg,398.93756511834545,441.17801318969987,1060.7045849028952,1070.091351140974
2783,"[{'class': 'Head', 'height': 361.39050016603073, 'type': 'rect', 'width': 459.95154566585734, 'x': 1891.4333969728618, 'y': 1154.5722472836824}]",image,../imgs/whale_89456/w_1584.jpg,w_1584.jpg,361.39050016603073,459.95154566585734,1891.4333969728618,1154.5722472836824
2784,"[{'class': 'Head', 'height': 398.93756511834556, 'type': 'rect', 'width': 516.2721430943295, 'x': 1356.3877214023748, 'y': 732.1677665701401}]",image,../imgs/whale_29858/w_1671.jpg,w_1671.jpg,398.93756511834556,516.2721430943295,1356.3877214023748,732.1677665701401
2785,"[{'class': 'Head', 'height': 380.164032642188, 'type': 'rect', 'width': 497.49861061817217, 'x': 844.8089614270847, 'y': 1126.4119485694464}]",image,../imgs/whale_52759/w_3841.jpg,w_3841.jpg,380.164032642188,497.49861061817217,844.8089614270847,1126.4119485694464
2786,"[{'class': 'Head', 'height': 539.7390586895262, 'type': 'rect', 'width': 492.8052274991328, 'x': 1135.798714807525, 'y': 957.4501562840294}]",image,../imgs/whale_67685/w_3272.jpg,w_3272.jpg,539.7390586895262,492.8052274991328,1135.798714807525,957.4501562840294
2787,"[{'class': 'Head', 'height': 858.8891107842026, 'type': 'rect', 'width': 746.247915927258, 'x': 2877.0438519711274, 'y': 1501.8825980925951}]",image,../imgs/whale_48966/w_9326.jpg,w_9326.jpg,858.8891107842026,746.247915927258,2877.0438519711274,1501.8825980925951
2788,"[{'class': 'Head', 'height': 638.300104189353, 'type': 'rect', 'width': 732.1677665701402, 'x': 1182.7325459979186, 'y': 689.9273184987859}]",image,../imgs/whale_80247/w_3398.jpg,w_3398.jpg,638.300104189353,732.1677665701402,1182.7325459979186,689.9273184987859
2789,"[{'class': 'Head', 'height': 441.17801318969987, 'type': 'rect', 'width': 520.965526213369, 'x': 1182.7325459979186, 'y': 685.2339353797465}]",image,../imgs/whale_46169/w_261.jpg,w_261.jpg,441.17801318969987,520.965526213369,1182.7325459979186,685.2339353797465
2790,"[{'class': 'Head', 'height': 380.1640326421881, 'type': 'rect', 'width': 478.7250781420148, 'x': 1234.3597603073515, 'y': 713.3942340939826}]",image,../imgs/whale_74232/w_3786.jpg,w_3786.jpg,380.1640326421881,478.7250781420148,1234.3597603073515,713.3942340939826
2791,"[{'class': 'Head', 'height': 666.460402903589, 'type': 'rect', 'width': 581.9795067608807, 'x': 1051.3178186648165, 'y': 605.4464223560774}]",image,../imgs/whale_35594/w_163.jpg,w_163.jpg,666.460402903589,581.9795067608807,1051.3178186648165,605.4464223560774
2792,"[{'class': 'Head', 'height': 732.1677665701402, 'type': 'rect', 'width': 1027.85090306962, 'x': 2327.918027043522, 'y': 1811.6458839491927}]",image,../imgs/whale_92515/w_4450.jpg,w_4450.jpg,732.1677665701402,1027.85090306962,2327.918027043522,1811.6458839491927
2793,"[{'class': 'Head', 'height': 657.0736366655103, 'type': 'rect', 'width': 844.8089614270843, 'x': 2182.4231503533024, 'y': 1478.4156824973982}]",image,../imgs/whale_65586/w_5549.jpg,w_5549.jpg,657.0736366655103,844.8089614270843,2182.4231503533024,1478.4156824973982
2794,"[{'class': 'Head', 'height': 535.045675570487, 'type': 'rect', 'width': 525.6589093324083, 'x': 1121.718565450407, 'y': 614.8331885941561}]",image,../imgs/whale_17601/w_657.jpg,w_657.jpg,535.045675570487,525.6589093324083,1121.718565450407,614.8331885941561
2795,"[{'class': 'Head', 'height': 413.01771447546355, 'type': 'rect', 'width': 605.4464223560776, 'x': 1525.3495136877918, 'y': 891.7427926174784}]",image,../imgs/whale_32702/w_3825.jpg,w_3825.jpg,413.01771447546355,605.4464223560776,1525.3495136877918,891.7427926174784
2796,"[{'class': 'Head', 'height': 558.5125911656837, 'type': 'rect', 'width': 591.3662729989594, 'x': 1408.0149357118078, 'y': 980.9170718792261}]",image,../imgs/whale_13789/w_4451.jpg,w_4451.jpg,558.5125911656837,591.3662729989594,1408.0149357118078,980.9170718792261
2797,"[{'class': 'Head', 'height': 520.9655262133689, 'type': 'rect', 'width': 502.19199373721153, 'x': 1356.3877214023748, 'y': 835.422195189006}]",image,../imgs/whale_19027/w_8424.jpg,w_8424.jpg,520.9655262133689,502.19199373721153,1356.3877214023748,835.422195189006
2798,"[{'class': 'Head', 'height': 323.8434352137158, 'type': 'rect', 'width': 380.1640326421882, 'x': 1745.9385202826418, 'y': 797.8751302366911}]",image,../imgs/whale_58362/w_5761.jpg,w_5761.jpg,323.8434352137158,380.1640326421882,1745.9385202826418,797.8751302366911
2799,"[{'class': 'Head', 'height': 502.19199373721153, 'type': 'rect', 'width': 619.5265717131956, 'x': 1276.6002083787057, 'y': 605.4464223560774}]",image,../imgs/whale_58747/w_7260.jpg,w_7260.jpg,502.19199373721153,619.5265717131956,1276.6002083787057,605.4464223560774
2800,"[{'class': 'Head', 'height': 431.79124695162113, 'type': 'rect', 'width': 525.6589093324085, 'x': 1689.6179228541694, 'y': 948.0633900459507}]",image,../imgs/whale_64274/w_843.jpg,w_843.jpg,431.79124695162113,525.6589093324085,1689.6179228541694,948.0633900459507
2801,"[{'class': 'Head', 'height': 441.17801318969987, 'type': 'rect', 'width': 535.045675570487, 'x': 1389.2414032356505, 'y': 779.1015977605337}]",image,../imgs/whale_22448/w_2421.jpg,w_2421.jpg,441.17801318969987,535.045675570487,1389.2414032356505,779.1015977605337
2802,"[{'class': 'Head', 'height': 389.5507988802668, 'type': 'rect', 'width': 309.7632858565977, 'x': 952.75677316499, 'y': 732.1677665701401}]",image,../imgs/whale_28263/w_4730.jpg,w_4730.jpg,389.5507988802668,309.7632858565977,952.75677316499,732.1677665701401
2803,"[{'class': 'Head', 'height': 666.4604029035888, 'type': 'rect', 'width': 736.8611496891795, 'x': 2525.0401180431754, 'y': 1398.6281694737293}]",image,../imgs/whale_30074/w_1411.jpg,w_1411.jpg,666.4604029035888,736.8611496891795,2525.0401180431754,1398.6281694737293
2804,"[{'class': 'Head', 'height': 474.0316950229753, 'type': 'rect', 'width': 657.0736366655104, 'x': 985.6104549982655, 'y': 1431.4818513070047}]",image,../imgs/whale_46169/w_3439.jpg,w_3439.jpg,474.0316950229753,657.0736366655104,985.6104549982655,1431.4818513070047
2805,"[{'class': 'Head', 'height': 957.4501562840293, 'type': 'rect', 'width': 1032.5442861886593, 'x': 1835.1127995443896, 'y': 802.5685133557305}]",image,../imgs/whale_34798/w_5986.jpg,w_5986.jpg,957.4501562840293,1032.5442861886593,1835.1127995443896,802.5685133557305
2806,"[{'class': 'Head', 'height': 980.9170718792259, 'type': 'rect', 'width': 1318.84065645006, 'x': 1675.5377734970514, 'y': 1379.8546369975718}]",image,../imgs/whale_03623/w_1617.jpg,w_1617.jpg,980.9170718792259,1318.84065645006,1675.5377734970514,1379.8546369975718
2807,"[{'class': 'Head', 'height': 783.7949808795734, 'type': 'rect', 'width': 769.7148315224551, 'x': 1778.7922021159172, 'y': 1417.4017019498865}]",image,../imgs/whale_72235/w_3334.jpg,w_3334.jpg,783.7949808795734,769.7148315224551,1778.7922021159172,1417.4017019498865
2808,"[{'class': 'Head', 'height': 403.6309482373849, 'type': 'rect', 'width': 577.2861236418414, 'x': 1356.3877214023748, 'y': 614.8331885941561}]",image,../imgs/whale_64526/w_5366.jpg,w_5366.jpg,403.6309482373849,577.2861236418414,1356.3877214023748,614.8331885941561
2809,"[{'class': 'Head', 'height': 591.3662729989593, 'type': 'rect', 'width': 675.8471691416678, 'x': 1347.000955164296, 'y': 741.5545328082188}]",image,../imgs/whale_60921/w_7193.jpg,w_7193.jpg,591.3662729989593,675.8471691416678,1347.000955164296,741.5545328082188
2810,"[{'class': 'Head', 'height': 600.7530392370381, 'type': 'rect', 'width': 624.2199548322346, 'x': 1046.6244355457773, 'y': 1102.9450329742494}]",image,../imgs/whale_73136/w_8132.jpg,w_8132.jpg,600.7530392370381,624.2199548322346,1046.6244355457773,1102.9450329742494
2811,"[{'class': 'Head', 'height': 469.33831190393596, 'type': 'rect', 'width': 553.8192080466442, 'x': 1389.2414032356505, 'y': 591.3662729989593}]",image,../imgs/whale_70138/w_6780.jpg,w_6780.jpg,469.33831190393596,553.8192080466442,1389.2414032356505,591.3662729989593
2812,"[{'class': 'Head', 'height': 455.25816254681786, 'type': 'rect', 'width': 591.3662729989592, 'x': 1281.2935914977452, 'y': 779.1015977605337}]",image,../imgs/whale_27860/w_9308.jpg,w_9308.jpg,455.25816254681786,591.3662729989592,1281.2935914977452,779.1015977605337
2813,"[{'class': 'Head', 'height': 492.8052274991328, 'type': 'rect', 'width': 586.6728898799201, 'x': 1473.722299378359, 'y': 788.4883639986124}]",image,../imgs/whale_09913/w_3100.jpg,w_3100.jpg,492.8052274991328,586.6728898799201,1473.722299378359,788.4883639986124
2814,"[{'class': 'Head', 'height': 577.2861236418411, 'type': 'rect', 'width': 704.007467855904, 'x': 971.5303056411474, 'y': 628.9133379512742}]",image,../imgs/whale_58362/w_1154.jpg,w_1154.jpg,577.2861236418411,704.007467855904,971.5303056411474,628.9133379512742
2815,"[{'class': 'Head', 'height': 502.1919937372114, 'type': 'rect', 'width': 638.300104189353, 'x': 844.8089614270847, 'y': 905.8229419745963}]",image,../imgs/whale_85670/w_6072.jpg,w_6072.jpg,502.1919937372114,638.300104189353,844.8089614270847,905.8229419745963
2816,"[{'class': 'Head', 'height': 417.7110975945029, 'type': 'rect', 'width': 614.8331885941559, 'x': 1056.011201783856, 'y': 1065.3979680219347}]",image,../imgs/whale_11076/w_4153.jpg,w_4153.jpg,417.7110975945029,614.8331885941559,1056.011201783856,1065.3979680219347
2817,"[{'class': 'Head', 'height': 638.300104189353, 'type': 'rect', 'width': 596.0596561179985, 'x': 962.1435394030688, 'y': 835.422195189006}]",image,../imgs/whale_75215/w_8677.jpg,w_8677.jpg,638.300104189353,596.0596561179985,962.1435394030688,835.422195189006
2818,"[{'class': 'Head', 'height': 567.8993574037626, 'type': 'rect', 'width': 769.7148315224549, 'x': 1070.091351140974, 'y': 844.8089614270847}]",image,../imgs/whale_98645/w_3725.jpg,w_3725.jpg,567.8993574037626,769.7148315224549,1070.091351140974,844.8089614270847
2819,"[{'class': 'Head', 'height': 394.2441819993063, 'type': 'rect', 'width': 436.4846300706606, 'x': 1285.9869746167844, 'y': 661.7670197845497}]",image,../imgs/whale_36851/w_4478.jpg,w_4478.jpg,394.2441819993063,436.4846300706606,1285.9869746167844,661.7670197845497
2820,"[{'class': 'Head', 'height': 389.55079888026694, 'type': 'rect', 'width': 563.2059742847232, 'x': 1140.4920979265644, 'y': 736.8611496891795}]",image,../imgs/whale_12820/w_4984.jpg,w_4984.jpg,389.55079888026694,563.2059742847232,1140.4920979265644,736.8611496891795
2821,"[{'class': 'Head', 'height': 596.0596561179985, 'type': 'rect', 'width': 563.2059742847232, 'x': 1473.722299378359, 'y': 811.9552795938092}]",image,../imgs/whale_55550/w_4028.jpg,w_4028.jpg,596.0596561179985,563.2059742847232,1473.722299378359,811.9552795938092
2822,"[{'class': 'Head', 'height': 423.2863710000179, 'type': 'rect', 'width': 462.5314650000196, 'x': 1583.8198650000668, 'y': 1227.8107980000518}]",image,../imgs/whale_11099/w_7731.jpg,w_7731.jpg,423.2863710000179,462.5314650000196,1583.8198650000668,1227.8107980000518
2823,"[{'class': 'Head', 'height': 746.2479159272582, 'type': 'rect', 'width': 887.0494094984388, 'x': 2234.0503646627353, 'y': 1619.217176068579}]",image,../imgs/whale_37154/w_6162.jpg,w_6162.jpg,746.2479159272582,887.0494094984388,2234.0503646627353,1619.217176068579
2824,"[{'class': 'Head', 'height': 492.8052274991327, 'type': 'rect', 'width': 694.6207016178253, 'x': 1032.544286188659, 'y': 1023.1575199505804}]",image,../imgs/whale_64903/w_6249.jpg,w_6249.jpg,492.8052274991327,694.6207016178253,1032.544286188659,1023.1575199505804
2825,"[{'class': 'Head', 'height': 577.2861236418413, 'type': 'rect', 'width': 530.3522924514476, 'x': 1004.383987474423, 'y': 811.9552795938092}]",image,../imgs/whale_81818/w_3420.jpg,w_3420.jpg,577.2861236418413,530.3522924514476,1004.383987474423,811.9552795938092
2826,"[{'class': 'Head', 'height': 727.4743834511007, 'type': 'rect', 'width': 811.9552795938091, 'x': 1187.425929116958, 'y': 919.9030913317144}]",image,../imgs/whale_90957/w_6552.jpg,w_6552.jpg,727.4743834511007,811.9552795938091,1187.425929116958,919.9030913317144
2827,"[{'class': 'Head', 'height': 539.7390586895265, 'type': 'rect', 'width': 657.0736366655103, 'x': 1032.544286188659, 'y': 990.3038381173048}]",image,../imgs/whale_28892/w_1497.jpg,w_1497.jpg,539.7390586895265,657.0736366655103,1032.544286188659,990.3038381173048
2828,"[{'class': 'Head', 'height': 675.8471691416676, 'type': 'rect', 'width': 919.9030913317144, 'x': 1938.3672281632555, 'y': 1196.8126953550368}]",image,../imgs/whale_03728/w_881.jpg,w_881.jpg,675.8471691416676,919.9030913317144,1938.3672281632555,1196.8126953550368
2829,"[{'class': 'Head', 'height': 830.7288120699666, 'type': 'rect', 'width': 868.2758770222817, 'x': 2116.715786686751, 'y': 765.0214484034157}]",image,../imgs/whale_39689/w_1270.jpg,w_1270.jpg,830.7288120699666,868.2758770222817,2116.715786686751,765.0214484034157
2830,"[{'class': 'Head', 'height': 450.5647794277785, 'type': 'rect', 'width': 431.79124695162113, 'x': 1393.9347863546898, 'y': 671.1537860226284}]",image,../imgs/whale_64714/w_8883.jpg,w_8883.jpg,450.5647794277785,431.79124695162113,1393.9347863546898,671.1537860226284
2831,"[{'class': 'Head', 'height': 427.09786383258177, 'type': 'rect', 'width': 441.17801318969964, 'x': 1370.467870759493, 'y': 689.9273184987859}]",image,../imgs/whale_64496/w_4475.jpg,w_4475.jpg,427.09786383258177,441.17801318969964,1370.467870759493,689.9273184987859
2832,"[{'class': 'Head', 'height': 1051.3178186648165, 'type': 'rect', 'width': 1295.3737408548634, 'x': 1239.053143426391, 'y': 1511.2693643306739}]",image,../imgs/whale_66421/w_9349.jpg,w_9349.jpg,1051.3178186648165,1295.3737408548634,1239.053143426391,1511.2693643306739
2833,"[{'class': 'Head', 'height': 305.0699027375583, 'type': 'rect', 'width': 413.01771447546366, 'x': 1112.3317992123282, 'y': 769.7148315224549}]",image,../imgs/whale_35430/w_8479.jpg,w_8479.jpg,305.0699027375583,413.01771447546366,1112.3317992123282,769.7148315224549
2834,"[{'class': 'Head', 'height': 722.7810003320615, 'type': 'rect', 'width': 924.5964744507537, 'x': 2280.9841958531288, 'y': 1032.544286188659}]",image,../imgs/whale_03990/w_2987.jpg,w_2987.jpg,722.7810003320615,924.5964744507537,2280.9841958531288,1032.544286188659
2835,"[{'class': 'Head', 'height': 553.8192080466443, 'type': 'rect', 'width': 722.7810003320612, 'x': 1037.2376693076985, 'y': 821.342045831888}]",image,../imgs/whale_86081/w_7464.jpg,w_7464.jpg,553.8192080466443,722.7810003320612,1037.2376693076985,821.342045831888
2836,"[{'class': 'Head', 'height': 478.7250781420148, 'type': 'rect', 'width': 506.8853768562508, 'x': 1802.259117711114, 'y': 971.5303056411474}]",image,../imgs/whale_09651/w_262.jpg,w_262.jpg,478.7250781420148,506.8853768562508,1802.259117711114,971.5303056411474
2837,"[{'class': 'Head', 'height': 363.8223000000155, 'type': 'rect', 'width': 608.3586000000255, 'x': 1242.5625000000525, 'y': 783.311400000033}]",image,../imgs/whale_95091/w_4983.jpg,w_4983.jpg,363.8223000000155,608.3586000000255,1242.5625000000525,783.311400000033
2838,"[{'class': 'Head', 'height': 447.322500000019, 'type': 'rect', 'width': 425.45340000001784, 'x': 1612.3491000000681, 'y': 872.7759000000368}]",image,../imgs/whale_85464/w_2621.jpg,w_2621.jpg,447.322500000019,425.45340000001784,1612.3491000000681,872.7759000000368
2839,"[{'class': 'Head', 'height': 767.4066000000323, 'type': 'rect', 'width': 785.2995000000333, 'x': 972.180900000041, 'y': 763.4304000000323}]",image,../imgs/whale_64634/w_5339.jpg,w_5339.jpg,767.4066000000323,785.2995000000333,972.180900000041,763.4304000000323
2840,"[{'class': 'Head', 'height': 666.013500000028, 'type': 'rect', 'width': 833.0139000000352, 'x': 1087.490700000046, 'y': 642.1563000000272}]",image,../imgs/whale_24458/w_6481.jpg,w_6481.jpg,666.013500000028,833.0139000000352,1087.490700000046,642.1563000000272
2841,"[{'class': 'Head', 'height': 613.9053990000261, 'type': 'rect', 'width': 613.9053990000261, 'x': 1149.320610000049, 'y': 196.2254700000084}]",image,../imgs/whale_39674/w_6204.jpg,w_6204.jpg,613.9053990000261,613.9053990000261,1149.320610000049,196.2254700000084
2842,"[{'class': 'Head', 'height': 521.3991060000221, 'type': 'rect', 'width': 585.8731890000249, 'x': 1194.172146000051, 'y': 1174.5495990000502}]",image,../imgs/whale_97688/w_2220.jpg,w_2220.jpg,521.3991060000221,585.8731890000249,1194.172146000051,1174.5495990000502
2843,"[{'class': 'Head', 'height': 613.9053990000263, 'type': 'rect', 'width': 661.5601560000282, 'x': 1174.5495990000502, 'y': 885.8178360000378}]",image,../imgs/whale_59173/w_6268.jpg,w_6268.jpg,613.9053990000263,661.5601560000282,1174.5495990000502,885.8178360000378
2844,"[{'class': 'Head', 'height': 386.8444980000164, 'type': 'rect', 'width': 521.3991060000221, 'x': 1468.8878040000627, 'y': 955.8983610000408}]",image,../imgs/whale_10977/w_8976.jpg,w_8976.jpg,386.8444980000164,521.3991060000221,1468.8878040000627,955.8983610000408
2845,"[{'class': 'Head', 'height': 563.447421000024, 'type': 'rect', 'width': 678.3794820000289, 'x': 1440.8555940000615, 'y': 726.034239000031}]",image,../imgs/whale_92686/w_7349.jpg,w_7349.jpg,563.447421000024,678.3794820000289,1440.8555940000615,726.034239000031
2846,"[{'class': 'Head', 'height': 613.9053990000261, 'type': 'rect', 'width': 829.7534160000355, 'x': 1589.426307000068, 'y': 726.034239000031}]",image,../imgs/whale_04435/w_4557.jpg,w_4557.jpg,613.9053990000261,829.7534160000355,1589.426307000068,726.034239000031
2847,"[{'class': 'Head', 'height': 611.102178000026, 'type': 'rect', 'width': 740.0503440000316, 'x': 1154.9270520000493, 'y': 737.2471230000315}]",image,../imgs/whale_44071/w_278.jpg,w_278.jpg,611.102178000026,740.0503440000316,1154.9270520000493,737.2471230000315
2848,"[{'class': 'Head', 'height': 790.5083220000338, 'type': 'rect', 'width': 812.9340900000346, 'x': 829.7534160000354, 'y': 395.2541610000169}]",image,../imgs/whale_30331/w_125.jpg,w_125.jpg,790.5083220000338,812.9340900000346,829.7534160000354,395.2541610000169
2849,"[{'class': 'Head', 'height': 515.792664000022, 'type': 'rect', 'width': 611.102178000026, 'x': 1093.2561900000467, 'y': 927.8661510000396}]",image,../imgs/whale_90244/w_3550.jpg,w_3550.jpg,515.792664000022,611.102178000026,1093.2561900000467,927.8661510000396
2850,"[{'class': 'Head', 'height': 395.2541610000169, 'type': 'rect', 'width': 510.18622200002187, 'x': 1286.6784390000548, 'y': 723.2310180000309}]",image,../imgs/whale_95091/w_2637.jpg,w_2637.jpg,395.2541610000169,510.18622200002187,1286.6784390000548,723.2310180000309
2851,"[{'class': 'Head', 'height': 276.6779127000118, 'type': 'rect', 'width': 549.4032837900235, 'x': 683.7896985300293, 'y': 1731.2132251800742}]",image,../imgs/whale_74439/w_9079.jpg,w_9079.jpg,276.6779127000118,549.4032837900235,683.7896985300293,1731.2132251800742
2852,"[{'class': 'Head', 'height': 656.1219072600283, 'type': 'rect', 'width': 778.6506971700334, 'x': 225.29487177000968, 'y': 952.5625280100409}]",image,../imgs/whale_64989/w_3082.jpg,w_3082.jpg,656.1219072600283,778.6506971700334,225.29487177000968,952.5625280100409
2853,"[{'class': 'Head', 'height': 640.3117408200276, 'type': 'rect', 'width': 968.3726944500415, 'x': 1106.7116508000474, 'y': 1126.4743588500482}]",image,../imgs/whale_82602/w_7438.jpg,w_7438.jpg,640.3117408200276,968.3726944500415,1106.7116508000474,1126.4743588500482
